customer_id,monthly_logins,weekly_active_days,avg_session_time,features_used,usage_growth_rate,last_login_days_ago,monthly_fee,total_revenue,payment_failures,discount_applied,price_increase_last_3m,support_tickets,avg_resolution_time,escalations,csat_score,email_open_rate,marketing_click_rate,nps_score,referral_count,churn,gender,age,country,city,customer_segment,signup_channel,contract_type,tenure_months,complaint_type,survey_response,low_engagement,inactive,high_support,billing_issues,risk_score,churn_risk_segment,churn_probability,churn_flag,recommended_action
cust_00886,25,3,31.703840662602303,3,-0.13,4,30,1260,0,no,no,4,12.52099798823504,0,4.0,0.74,0.16,40,3,0,male,20,uk,delhi,individual,referral,quarterly,42,technical,neutral,False,False,True,False,1,Medium Risk,0.3743253070435876,0,No Action
cust_00887,17,3,7.846421052791637,3,0.19,1,20,1120,0,yes,yes,0,29.933167246851667,0,4.0,0.82,0.17,-37,1,0,male,73,germany,london,sme,referral,yearly,56,no complaint,satisfied,False,False,False,False,0,Low Risk,0.3732567479973914,0,No Action
cust_00888,31,0,1.5853448053232189,2,-0.23,14,10,570,0,yes,no,0,11.818466087831592,0,3.0,0.24,0.23,30,1,0,female,22,australia,new york,individual,referral,monthly,57,billing,satisfied,False,False,False,False,0,Low Risk,0.36363899230726915,0,No Action
cust_00889,28,0,18.361057113382277,3,-0.07,2,50,1100,1,yes,no,0,27.711415519750272,0,3.0,0.85,0.41,62,0,0,female,43,uk,new york,sme,referral,monthly,22,technical,unsatisfied,False,False,False,False,0,Low Risk,0.47096773182786394,1,Monitor Closely
cust_00890,3,1,23.999202531277952,5,0.14,19,30,540,0,yes,yes,1,35.12405344569534,2,3.0,0.82,0.33,13,0,0,male,28,usa,berlin,individual,mobile,yearly,18,no complaint,satisfied,True,False,False,False,1,Medium Risk,0.5950165390068245,1,Targeted Offer / Discount
cust_00891,26,0,8.068292070637936,5,-0.06,11,30,480,0,yes,no,1,27.485367978268027,0,4.0,0.64,0.37,23,1,0,male,24,uk,dhaka,sme,web,monthly,16,billing,unsatisfied,False,False,False,False,0,Low Risk,0.38726138427182977,0,No Action
cust_00892,37,0,21.715550696659815,7,-0.03,5,30,1080,0,no,no,2,26.97796470478809,2,4.0,0.4,0.14,-42,1,0,male,70,australia,london,enterprise,referral,monthly,36,billing,satisfied,False,False,False,False,0,Low Risk,0.3079463742842214,0,No Action
cust_00893,12,4,23.7329079967334,6,-0.23,33,10,520,1,yes,no,3,9.73752169600792,0,2.0,0.15,0.13,52,1,0,male,73,uk,sydney,sme,referral,quarterly,52,technical,satisfied,True,True,True,False,3,High Risk,0.6827349481117594,1,Immediate Retention Call
cust_00894,6,0,17.67556251585445,3,-0.12,13,50,650,0,yes,no,0,26.18236254869299,0,4.0,0.73,0.34,77,1,0,male,27,usa,dhaka,sme,web,monthly,13,service,unsatisfied,True,False,False,False,1,Medium Risk,0.5542624605753808,1,Targeted Offer / Discount
cust_00895,16,1,12.215499627310638,8,-0.21,6,50,2800,1,no,no,0,4.473288350325273,0,2.0,0.46,0.05,-15,2,0,female,59,australia,london,individual,web,monthly,56,billing,neutral,False,False,False,False,0,Low Risk,0.5715746437673044,1,Monitor Closely
cust_00896,19,0,20.652157613286928,7,-0.17,3,20,740,0,no,no,3,13.837712808761918,0,4.0,0.35,0.49,-14,0,0,female,69,australia,new york,sme,web,yearly,37,service,neutral,False,False,True,False,1,Medium Risk,0.4646824841943116,1,Targeted Offer / Discount
cust_00897,20,5,11.346775301064213,5,0.13,3,50,2600,2,no,yes,1,23.7037788744604,0,5.0,0.7,0.06,-8,2,0,female,51,uk,toronto,individual,referral,quarterly,52,technical,neutral,False,False,False,True,1,Medium Risk,0.5823432994036106,1,Targeted Offer / Discount
cust_00898,30,5,14.683862147715464,7,-0.17,3,70,1680,0,no,yes,0,37.711124197561674,0,3.0,0.52,0.05,-2,0,0,female,20,australia,berlin,individual,mobile,quarterly,24,technical,satisfied,False,False,False,False,0,Low Risk,0.30702275608244245,0,No Action
cust_00899,13,0,12.45143695237932,6,0.06,6,10,190,0,no,no,1,21.353016419576228,0,5.0,0.88,0.45,48,1,0,male,25,bangladesh,toronto,individual,web,monthly,19,technical,neutral,True,False,False,False,1,Medium Risk,0.4904280156839314,1,Targeted Offer / Discount
cust_00900,25,4,16.967049347136754,2,0.0,2,50,2500,0,no,yes,0,16.603541785562467,0,5.0,0.28,0.3,14,1,0,male,48,uk,sydney,individual,web,quarterly,50,no complaint,satisfied,False,False,False,False,0,Low Risk,0.3593790251695925,0,No Action
cust_00901,27,5,16.23361602875006,9,-0.14,12,50,1000,0,yes,no,1,15.070370913618088,0,3.0,0.27,0.2,50,3,0,male,28,germany,london,individual,referral,quarterly,20,technical,satisfied,False,False,False,False,0,Low Risk,0.383848138965712,0,No Action
cust_00902,21,1,14.81923741375848,5,-0.16,17,20,540,1,no,no,1,19.30880620073824,0,4.0,0.76,0.17,27,5,0,female,62,australia,sydney,sme,mobile,monthly,27,billing,neutral,False,False,False,False,0,Low Risk,0.5082461725111419,1,Monitor Closely
cust_00903,13,5,13.30533386329541,3,0.11,0,10,170,2,no,no,2,41.591244882892326,0,5.0,0.6,0.22,9,2,1,female,24,uk,toronto,individual,web,monthly,17,no complaint,unsatisfied,True,False,False,True,2,Medium Risk,0.6029825177982171,1,Targeted Offer / Discount
cust_00904,8,3,19.164842932192983,2,0.12,13,10,160,0,yes,no,0,19.044669896646408,0,3.0,0.16,0.03,-23,2,0,male,62,germany,london,sme,web,quarterly,16,technical,unsatisfied,True,False,False,False,1,Medium Risk,0.4860077113674843,1,Targeted Offer / Discount
cust_00905,4,4,9.89423733128658,2,0.2,7,100,100,0,yes,no,2,22.583211675801977,0,2.0,0.82,0.08,100,1,0,male,19,australia,dhaka,sme,web,monthly,1,no complaint,neutral,True,False,False,False,1,Medium Risk,0.547771578927591,1,Targeted Offer / Discount
cust_00906,5,7,9.32236245132727,8,-0.01,0,30,630,1,no,no,2,23.42524969675856,0,2.0,0.64,0.3,72,0,1,female,23,germany,delhi,individual,web,monthly,21,billing,neutral,True,False,False,False,1,Medium Risk,0.6355473229651599,1,Targeted Offer / Discount
cust_00907,3,7,22.95159534546189,5,-0.05,3,50,1350,0,yes,no,2,12.503029834880474,0,5.0,0.77,0.48,-15,1,1,female,58,india,delhi,individual,mobile,monthly,27,billing,unsatisfied,True,False,False,False,1,Medium Risk,0.5463137695160539,1,Targeted Offer / Discount
cust_00908,35,0,21.507344921370223,2,-0.25,21,30,30,0,no,no,4,29.29259828690095,0,2.0,0.19,0.12,21,0,1,male,49,australia,dhaka,sme,mobile,monthly,1,billing,satisfied,False,False,True,False,1,Medium Risk,0.3535747084269048,0,No Action
cust_00909,18,2,10.15470388896275,1,0.02,12,30,900,0,no,no,0,25.314556518979188,0,3.0,0.48,0.39,51,2,0,male,37,india,sydney,individual,web,monthly,30,service,neutral,False,False,False,False,0,Low Risk,0.427012144719766,1,Monitor Closely
cust_00910,40,7,9.716838713283815,8,-0.19,5,10,200,3,no,no,0,19.77573180342334,0,3.0,0.65,0.11,-13,3,0,female,74,usa,delhi,individual,mobile,yearly,20,no complaint,neutral,False,False,False,True,1,Medium Risk,0.5378816236151046,1,Targeted Offer / Discount
cust_00911,23,4,10.111176010573974,6,-0.07,12,20,480,1,no,no,0,32.555480041188616,0,4.0,0.26,0.26,2,0,0,male,51,usa,delhi,sme,web,monthly,24,billing,satisfied,False,False,False,False,0,Low Risk,0.4997289758023424,1,Monitor Closely
cust_00912,4,7,2.0788152269634814,5,-0.03,3,20,920,2,no,yes,1,10.56850785734728,1,3.0,0.26,0.02,10,1,1,male,67,uk,new york,individual,referral,monthly,46,service,satisfied,True,False,False,True,2,Medium Risk,0.7217950470958308,1,Targeted Offer / Discount
cust_00913,18,4,21.612659450361747,5,-0.13,2,20,1120,1,yes,no,0,16.592203819078005,0,4.0,0.53,0.15,-34,0,0,male,33,canada,delhi,individual,web,monthly,56,technical,neutral,False,False,False,False,0,Low Risk,0.5233331292702701,1,Monitor Closely
cust_00914,26,1,17.526564296689244,5,0.23,25,10,20,0,no,no,1,24.105246681829893,0,3.0,0.12,0.16,10,0,1,female,42,india,new york,individual,web,monthly,2,billing,unsatisfied,False,False,False,False,0,Low Risk,0.42966459788744493,1,Monitor Closely
cust_00915,23,3,8.718633221400214,5,0.39,3,50,750,0,yes,no,2,7.967137572421091,0,3.0,0.27,0.18,-46,2,0,female,29,india,berlin,individual,web,monthly,15,service,satisfied,False,False,False,False,0,Low Risk,0.38390827509432157,0,No Action
cust_00916,15,3,19.953185050272644,3,0.24,2,10,290,0,no,no,0,14.193398126288326,1,3.0,0.13,0.31,24,2,0,female,24,usa,new york,individual,web,monthly,29,technical,satisfied,False,False,False,False,0,Low Risk,0.44569099636439935,1,Monitor Closely
cust_00917,28,3,21.19071036753241,5,0.23,9,30,1050,0,no,no,0,26.180225142945417,0,3.0,0.22,0.31,-18,2,0,female,56,india,new york,individual,web,monthly,35,service,satisfied,False,False,False,False,0,Low Risk,0.34134856438802047,0,No Action
cust_00918,9,4,14.64913102040432,6,0.09,21,20,260,0,no,no,0,32.27611158626909,0,4.0,0.76,0.1,26,2,0,female,34,canada,toronto,individual,web,monthly,13,technical,unsatisfied,True,False,False,False,1,Medium Risk,0.5001209921850303,1,Targeted Offer / Discount
cust_00919,21,2,18.165495788493217,5,0.16,14,30,570,0,no,no,3,1.0,0,5.0,0.54,0.15,-10,1,0,female,62,germany,new york,individual,mobile,monthly,19,no complaint,satisfied,False,False,True,False,1,Medium Risk,0.4641835607569406,1,Targeted Offer / Discount
cust_00920,27,1,18.01618807463797,7,0.14,5,50,50,1,yes,no,0,9.25110935890697,2,4.0,0.5,0.41,13,0,1,female,28,germany,new york,enterprise,web,yearly,1,no complaint,unsatisfied,False,False,False,False,0,Low Risk,0.5396905346645824,1,Monitor Closely
cust_00921,16,2,14.89865255584894,3,-0.04,10,30,1350,1,yes,no,0,25.421598526496105,0,2.0,0.8,0.38,-14,2,1,male,23,canada,toronto,individual,web,monthly,45,service,satisfied,False,False,False,False,0,Low Risk,0.5369440801000608,1,Monitor Closely
cust_00922,24,3,15.206010224139902,6,0.2,2,70,3290,1,yes,no,0,25.75495175078957,0,4.0,0.88,0.45,27,1,0,male,40,india,new york,sme,referral,quarterly,47,billing,unsatisfied,False,False,False,False,0,Low Risk,0.48897129985971666,1,Monitor Closely
cust_00923,18,4,17.561395044757433,3,-0.07,7,100,1600,1,no,no,0,13.283237888495355,2,3.0,0.88,0.03,2,3,0,male,44,india,delhi,individual,web,monthly,16,technical,neutral,False,False,False,False,0,Low Risk,0.5386985792662771,1,Monitor Closely
cust_00924,21,3,16.448027152258202,5,0.2,18,100,4300,1,no,no,2,45.72201313590288,0,3.0,0.64,0.32,4,0,0,male,63,india,dhaka,individual,mobile,monthly,43,service,neutral,False,False,False,False,0,Low Risk,0.5350763438318915,1,Monitor Closely
cust_00925,24,7,11.915115218239212,2,0.15,27,20,60,1,no,no,1,37.21718275963096,0,3.0,0.44,0.06,99,4,0,male,23,bangladesh,new york,sme,web,quarterly,3,technical,neutral,False,False,False,False,0,Low Risk,0.47480443067329603,1,Monitor Closely
cust_00926,17,2,11.139856498797686,3,-0.01,13,20,800,1,yes,no,2,22.701446186559792,0,2.0,0.5,0.43,4,2,0,male,55,uk,berlin,sme,web,monthly,40,technical,neutral,False,False,False,False,0,Low Risk,0.5534663384364837,1,Monitor Closely
cust_00927,33,3,26.17918569153876,7,-0.15,4,20,120,1,no,no,1,22.978318792353395,0,5.0,0.11,0.31,-15,1,0,male,19,australia,new york,individual,web,monthly,6,service,unsatisfied,False,False,False,False,0,Low Risk,0.42080712705646006,1,Monitor Closely
cust_00928,22,0,12.367594784163126,7,0.14,3,20,620,1,yes,no,0,27.264432731953143,0,4.0,0.48,0.15,-2,1,0,female,39,canada,new york,individual,web,monthly,31,service,neutral,False,False,False,False,0,Low Risk,0.49187139449360995,1,Monitor Closely
cust_00929,25,1,6.032312287978666,7,-0.12,3,20,100,1,no,no,0,33.19071550302442,0,2.0,0.24,0.26,-26,1,1,female,37,canada,berlin,individual,referral,monthly,5,service,satisfied,False,False,False,False,0,Low Risk,0.4531432917170073,1,Monitor Closely
cust_00930,31,2,23.25172426554448,10,0.09,13,30,780,0,no,no,0,17.849573340445296,0,5.0,0.63,0.37,4,3,0,male,42,bangladesh,dhaka,sme,web,quarterly,26,no complaint,neutral,False,False,False,False,0,Low Risk,0.3578931632268509,0,No Action
cust_00931,25,0,14.702335718644571,5,0.07,2,50,1400,0,yes,no,0,33.7688610485384,1,5.0,0.72,0.39,-3,3,0,male,32,canada,toronto,individual,mobile,quarterly,28,technical,satisfied,False,False,False,False,0,Low Risk,0.34700377436453644,0,No Action
cust_00932,10,3,14.477485783848984,6,0.04,5,10,150,1,no,no,3,19.938626971267073,1,4.0,0.8,0.48,-92,1,0,female,66,canada,delhi,individual,mobile,monthly,15,no complaint,satisfied,True,False,True,False,2,Medium Risk,0.5978347529893523,1,Targeted Offer / Discount
cust_00933,27,1,14.604652065269445,6,0.06,33,70,630,0,yes,no,1,1.0,0,3.0,0.52,0.48,28,1,0,male,46,bangladesh,dhaka,sme,web,monthly,9,technical,satisfied,False,True,False,False,1,Medium Risk,0.5009290133157306,1,Targeted Offer / Discount
cust_00934,22,1,23.78880745861979,4,-0.02,24,20,1100,0,no,yes,2,33.45688858380255,0,3.0,0.39,0.44,8,0,0,male,25,canada,new york,enterprise,mobile,yearly,55,technical,satisfied,False,False,False,False,0,Low Risk,0.44984108601670786,1,Monitor Closely
cust_00935,12,1,8.1875230295488,5,-0.11,25,50,1100,0,yes,no,1,29.108440066989647,0,5.0,0.43,0.02,31,1,0,female,54,india,delhi,sme,web,monthly,22,billing,satisfied,True,False,False,False,1,Medium Risk,0.5186268965683094,1,Targeted Offer / Discount
cust_00936,31,4,22.685864555016245,3,0.1,0,50,1850,1,yes,no,1,28.552074744913178,0,4.0,0.85,0.14,-34,2,0,male,66,bangladesh,sydney,individual,mobile,quarterly,37,no complaint,unsatisfied,False,False,False,False,0,Low Risk,0.37820119432061305,0,No Action
cust_00937,9,1,17.324668736856076,7,0.32,27,20,420,0,no,no,0,18.755130211639234,0,3.0,0.88,0.49,-16,1,0,female,69,uk,delhi,sme,referral,yearly,21,no complaint,unsatisfied,True,False,False,False,1,Medium Risk,0.572142904369226,1,Targeted Offer / Discount
cust_00938,14,0,21.43438974363529,4,0.17,2,20,840,0,no,yes,1,23.79489048694603,0,5.0,0.47,0.38,30,0,0,male,50,usa,toronto,sme,web,monthly,42,service,neutral,True,False,False,False,1,Medium Risk,0.4661669833855332,1,Targeted Offer / Discount
cust_00939,15,2,11.82066011804739,5,0.12,14,10,570,1,no,no,0,11.175844801955416,0,3.0,0.55,0.37,-5,2,0,female,39,india,toronto,sme,web,monthly,57,service,satisfied,False,False,False,False,0,Low Risk,0.5842299437088918,1,Monitor Closely
cust_00940,7,0,33.780408253354636,8,-0.05,2,70,2030,0,yes,no,1,33.41841037532984,0,5.0,0.39,0.13,5,0,0,female,67,india,dhaka,sme,web,yearly,29,service,unsatisfied,True,False,False,False,1,Medium Risk,0.5206396488395489,1,Targeted Offer / Discount
cust_00941,19,3,14.219776609475424,3,0.44,4,10,260,0,no,no,2,19.38965049320394,0,4.0,0.15,0.49,-55,0,0,female,64,australia,new york,enterprise,web,monthly,26,service,neutral,False,False,False,False,0,Low Risk,0.418327549201817,1,Monitor Closely
cust_00942,13,4,14.56656648836744,7,0.1,5,20,120,0,no,yes,0,19.294354069369337,1,4.0,0.53,0.11,24,2,0,male,22,bangladesh,berlin,individual,web,monthly,6,no complaint,satisfied,True,False,False,False,1,Medium Risk,0.4551252097098968,1,Targeted Offer / Discount
cust_00943,22,4,8.629903424575343,4,0.07,6,70,770,1,no,no,0,17.240608487107636,0,2.0,0.32,0.1,61,1,0,female,56,usa,toronto,individual,referral,monthly,11,technical,satisfied,False,False,False,False,0,Low Risk,0.5133131258912619,1,Monitor Closely
cust_00944,37,3,14.103279997764588,4,0.14,22,30,1080,2,no,no,1,24.011115817364495,0,4.0,0.86,0.29,-17,0,0,male,35,canada,berlin,sme,web,monthly,36,no complaint,neutral,False,False,False,True,1,Medium Risk,0.5420601112346684,1,Targeted Offer / Discount
cust_00945,19,2,8.983164672133107,3,-0.13,10,10,200,0,no,no,1,34.29962692684007,1,3.0,0.1,0.09,16,0,0,male,55,usa,dhaka,individual,web,yearly,20,technical,satisfied,False,False,False,False,0,Low Risk,0.41914785341976496,1,Monitor Closely
cust_00946,24,4,30.150952598552703,3,0.06,2,30,1320,0,yes,yes,1,7.586678808197792,1,5.0,0.13,0.15,35,1,0,male,71,uk,dhaka,individual,web,monthly,44,billing,unsatisfied,False,False,False,False,0,Low Risk,0.3976542193519064,0,No Action
cust_00947,19,3,2.4130216736085472,3,0.15,5,50,1000,0,no,yes,4,19.43553881715873,0,2.0,0.59,0.06,49,1,0,male,70,germany,sydney,individual,web,monthly,20,billing,neutral,False,False,True,False,1,Medium Risk,0.41821580070631587,1,Targeted Offer / Discount
cust_00948,16,3,1.0,6,0.03,1,50,1350,0,yes,yes,1,61.821878489966416,0,5.0,0.69,0.2,30,1,0,female,54,india,berlin,sme,web,quarterly,27,billing,neutral,False,False,False,False,0,Low Risk,0.3615150721892202,0,No Action
cust_00949,27,6,11.090028904198952,6,-0.21,4,70,420,1,no,no,1,15.446431287485638,0,3.0,0.71,0.16,18,0,0,female,47,bangladesh,dhaka,individual,web,monthly,6,technical,neutral,False,False,False,False,0,Low Risk,0.4780060924343659,1,Monitor Closely
cust_00950,10,6,17.567594330378412,6,0.13,5,50,1650,0,yes,yes,2,30.63502266924628,0,3.0,0.67,0.32,-4,2,0,male,68,bangladesh,dhaka,sme,web,quarterly,33,technical,satisfied,True,False,False,False,1,Medium Risk,0.4526928645348237,1,Targeted Offer / Discount
cust_00951,29,3,24.49401005745413,2,-0.02,3,50,2850,0,no,no,2,31.05773835652188,0,4.0,0.26,0.13,52,1,0,male,48,usa,dhaka,individual,web,yearly,57,billing,unsatisfied,False,False,False,False,0,Low Risk,0.3305612722959806,0,No Action
cust_00952,12,6,15.950285123135744,6,0.21,14,30,900,0,yes,no,1,20.968869769195244,0,2.0,0.22,0.07,-12,0,0,female,27,australia,london,individual,mobile,yearly,30,technical,satisfied,True,False,False,False,1,Medium Risk,0.4895277586924128,1,Targeted Offer / Discount
cust_00953,33,7,12.67252735259746,5,0.02,0,20,1000,0,yes,no,0,29.278530131488832,0,3.0,0.23,0.47,15,0,0,male,32,uk,dhaka,individual,referral,monthly,50,service,satisfied,False,False,False,False,0,Low Risk,0.2957223146510983,0,No Action
cust_00954,16,6,15.048467404399888,5,-0.1,27,20,680,0,no,no,1,11.645788576090853,0,3.0,0.16,0.37,84,2,0,female,59,germany,dhaka,individual,web,quarterly,34,no complaint,neutral,False,False,False,False,0,Low Risk,0.5182311247556013,1,Monitor Closely
cust_00955,11,3,20.406632454027672,3,0.05,7,10,50,3,no,yes,1,37.74877289424404,0,3.0,0.82,0.19,23,2,0,male,65,uk,berlin,sme,referral,monthly,5,technical,neutral,True,False,False,True,2,Medium Risk,0.7369810707151965,1,Targeted Offer / Discount
cust_00956,21,1,6.812041110654107,3,0.04,16,50,800,0,yes,no,2,24.74494886362313,1,3.0,0.14,0.17,16,0,0,male,61,bangladesh,toronto,sme,web,monthly,16,billing,neutral,False,False,False,False,0,Low Risk,0.4532190155704013,1,Monitor Closely
cust_00957,4,2,21.89622100040123,4,0.16,2,100,1200,0,no,no,0,17.937992228251424,0,3.0,0.71,0.42,21,1,0,female,35,canada,berlin,sme,mobile,monthly,12,technical,neutral,True,False,False,False,1,Medium Risk,0.5494700281181567,1,Targeted Offer / Discount
cust_00958,9,5,1.9594610514333937,2,0.09,4,30,360,1,no,no,0,35.71170553568693,0,3.0,0.55,0.22,100,1,0,male,40,germany,berlin,individual,web,quarterly,12,service,neutral,True,False,False,False,1,Medium Risk,0.5684003153069208,1,Targeted Offer / Discount
cust_00959,24,3,13.285439482406217,7,-0.09,34,50,550,0,no,no,2,9.75671056817672,0,4.0,0.18,0.12,71,1,0,female,50,bangladesh,london,individual,referral,monthly,11,service,unsatisfied,False,True,False,False,1,Medium Risk,0.5039126630281531,1,Targeted Offer / Discount
cust_00960,31,6,14.309603456172155,9,0.11,7,20,1040,1,no,no,2,19.13688714072052,0,4.0,0.59,0.36,1,0,0,male,33,australia,london,individual,referral,quarterly,52,billing,satisfied,False,False,False,False,0,Low Risk,0.4601890693502836,1,Monitor Closely
cust_00961,14,6,5.009491341629332,6,0.16,4,20,1020,2,no,no,1,54.23959884082727,1,2.0,0.79,0.09,23,3,0,male,71,germany,new york,individual,mobile,monthly,51,no complaint,satisfied,True,False,False,True,2,Medium Risk,0.584269478229663,1,Targeted Offer / Discount
cust_00962,32,1,15.239097005987606,1,-0.1,65,50,1050,1,yes,no,3,11.923751818002106,0,5.0,0.34,0.14,25,1,0,male,55,bangladesh,toronto,individual,referral,yearly,21,billing,satisfied,False,True,True,False,2,Medium Risk,0.6153953110323822,1,Targeted Offer / Discount
cust_00963,15,1,11.933945972605256,5,0.05,11,20,140,1,no,no,0,16.89559290862356,0,2.0,0.13,0.05,11,1,1,female,52,australia,dhaka,sme,mobile,monthly,7,no complaint,satisfied,False,False,False,False,0,Low Risk,0.5753835482529362,1,Monitor Closely
cust_00964,21,0,16.69851146155203,10,-0.14,16,50,2900,1,no,no,0,28.821289908894343,1,5.0,0.89,0.42,83,1,0,male,51,canada,new york,individual,web,yearly,58,service,unsatisfied,False,False,False,False,0,Low Risk,0.5894033876413719,1,Monitor Closely
cust_00965,21,5,17.018239839212452,7,0.24,2,30,1020,1,no,no,1,8.480207301901952,0,3.0,0.23,0.37,-55,3,0,male,45,australia,dhaka,individual,mobile,quarterly,34,billing,neutral,False,False,False,False,0,Low Risk,0.49273784414026306,1,Monitor Closely
cust_00966,35,7,17.602799953455506,5,0.17,0,20,580,1,yes,no,2,19.08478490869807,0,4.0,0.69,0.38,52,1,0,male,19,uk,dhaka,enterprise,web,yearly,29,service,unsatisfied,False,False,False,False,0,Low Risk,0.39569450510367854,0,No Action
cust_00967,28,3,11.447373198097036,6,-0.04,24,50,300,1,no,no,0,20.26195025433228,0,3.0,0.49,0.03,100,4,0,male,47,usa,london,individual,web,quarterly,6,technical,satisfied,False,False,False,False,0,Low Risk,0.4930412466815801,1,Monitor Closely
cust_00968,17,1,16.062749131972176,4,-0.06,3,70,2520,1,no,no,1,33.363232534306015,0,5.0,0.12,0.33,23,1,0,female,30,uk,dhaka,enterprise,web,quarterly,36,technical,satisfied,False,False,False,False,0,Low Risk,0.5346856915386028,1,Monitor Closely
cust_00969,44,5,23.480816169001404,3,0.01,14,20,680,0,yes,yes,2,26.372204600015163,0,2.0,0.19,0.03,33,2,0,female,58,bangladesh,dhaka,enterprise,mobile,monthly,34,billing,neutral,False,False,False,False,0,Low Risk,0.2409598959381624,0,No Action
cust_00970,19,7,20.578582048862515,3,0.01,5,20,980,0,no,no,1,41.13354283513728,0,3.0,0.18,0.21,38,1,0,male,33,bangladesh,berlin,individual,web,quarterly,49,technical,satisfied,False,False,False,False,0,Low Risk,0.37096978582241497,0,No Action
cust_00971,20,0,17.12109307379477,5,-0.01,21,10,80,2,yes,no,2,31.77655711729424,2,2.0,0.77,0.42,25,0,0,female,22,india,london,individual,mobile,monthly,8,service,satisfied,False,False,False,True,1,Medium Risk,0.6971902137770173,1,Targeted Offer / Discount
cust_00972,23,0,8.235208993394515,4,0.01,2,10,370,0,no,no,1,18.83074894756812,0,2.0,0.6,0.44,37,1,0,male,72,uk,sydney,sme,mobile,monthly,37,billing,neutral,False,False,False,False,0,Low Risk,0.39794572539716405,0,No Action
cust_00973,15,6,1.0,3,-0.14,7,50,500,0,yes,no,2,30.985377852117733,0,5.0,0.81,0.39,61,0,0,male,45,germany,berlin,individual,web,quarterly,10,service,unsatisfied,False,False,False,False,0,Low Risk,0.44817402883597446,1,Monitor Closely
cust_00974,33,3,1.0872715223114326,3,-0.14,4,10,160,1,no,no,0,24.283010661513043,0,3.0,0.34,0.17,5,0,0,male,70,canada,new york,individual,web,monthly,16,no complaint,satisfied,False,False,False,False,0,Low Risk,0.4003829226785933,1,Monitor Closely
cust_00975,19,6,19.47632443587222,8,-0.14,11,10,20,0,yes,no,1,30.765968678040274,1,3.0,0.86,0.19,34,0,0,female,56,india,berlin,sme,referral,monthly,2,billing,unsatisfied,False,False,False,False,0,Low Risk,0.43826369561140194,1,Monitor Closely
cust_00976,26,4,9.381411867722203,3,0.05,7,50,2800,0,no,yes,1,23.30118232467196,0,2.0,0.62,0.26,-35,3,1,female,62,india,sydney,individual,referral,monthly,56,no complaint,satisfied,False,False,False,False,0,Low Risk,0.32571318936670385,0,No Action
cust_00977,0,1,6.041928295045668,6,0.18,13,30,570,0,no,no,2,3.9903301471363513,0,4.0,0.58,0.24,100,0,0,female,37,india,london,individual,web,monthly,19,technical,neutral,True,False,False,False,1,Medium Risk,0.6516414724949424,1,Targeted Offer / Discount
cust_00978,21,4,10.418367954992323,3,0.35,5,30,210,1,yes,no,2,25.56300046497021,0,3.0,0.67,0.13,58,0,0,female,41,bangladesh,toronto,sme,web,monthly,7,technical,neutral,False,False,False,False,0,Low Risk,0.5109610760941535,1,Monitor Closely
cust_00979,16,0,14.046129680124295,8,0.26,15,30,60,1,no,yes,3,28.67248377544769,0,3.0,0.52,0.13,-6,0,0,female,44,usa,dhaka,sme,web,monthly,2,service,satisfied,False,False,True,False,1,Medium Risk,0.5888170616823958,1,Targeted Offer / Discount
cust_00980,20,4,15.589711003854244,6,-0.1,7,50,2250,2,no,no,1,19.96127873848242,0,2.0,0.3,0.28,-15,1,0,female,47,australia,delhi,individual,web,monthly,45,no complaint,satisfied,False,False,False,True,1,Medium Risk,0.632221368712416,1,Targeted Offer / Discount
cust_00981,8,4,9.866275454236012,6,0.2,1,30,690,0,no,no,3,16.442625218347068,1,5.0,0.39,0.29,47,1,0,female,62,germany,toronto,individual,web,quarterly,23,service,neutral,True,False,True,False,2,Medium Risk,0.5236754060367559,1,Targeted Offer / Discount
cust_00982,18,7,21.404489729819087,4,0.04,13,70,2170,1,yes,no,0,29.16725782455929,0,5.0,0.12,0.22,100,0,0,female,44,bangladesh,toronto,individual,referral,monthly,31,technical,satisfied,False,False,False,False,0,Low Risk,0.5630723394731892,1,Monitor Closely
cust_00983,21,3,13.471389233265938,3,0.11,5,20,80,0,no,no,1,16.057436856763065,0,4.0,0.52,0.29,79,1,1,female,43,canada,dhaka,individual,referral,yearly,4,service,satisfied,False,False,False,False,0,Low Risk,0.4189125482404679,1,Monitor Closely
cust_00984,16,7,13.23272218005472,5,0.26,15,30,480,1,no,no,0,22.256090672831338,1,4.0,0.32,0.41,86,2,0,male,24,bangladesh,london,sme,referral,yearly,16,no complaint,unsatisfied,False,False,False,False,0,Low Risk,0.5804888955802167,1,Monitor Closely
cust_00985,25,0,8.527896253327029,3,0.21,23,20,200,0,no,yes,2,36.155062901955866,0,4.0,0.52,0.43,12,2,0,female,59,usa,toronto,sme,web,monthly,10,technical,satisfied,False,False,False,False,0,Low Risk,0.393152014845392,0,No Action
cust_00986,20,2,28.643465356732264,4,-0.07,23,70,3430,1,yes,no,1,21.03578066734639,0,5.0,0.57,0.24,48,2,0,female,64,bangladesh,sydney,sme,web,monthly,49,no complaint,satisfied,False,False,False,False,0,Low Risk,0.5786828950812662,1,Monitor Closely
cust_00987,26,1,13.845150266403808,3,-0.03,15,50,1050,0,yes,no,1,28.547729650778333,0,2.0,0.74,0.02,79,1,0,female,70,bangladesh,dhaka,individual,mobile,monthly,21,technical,neutral,False,False,False,False,0,Low Risk,0.389948315249176,0,No Action
